point_index,x,y,z,x_D,y_D,z_D,nut,nutEq_true,nut_pred,delta_nut_true,delta_nut_pred,delta_error,relative_error,ID,ax,theta,z_original,ax_d,z_d
125832,1834.0,-8.881784e-16,674.9242,14.555555,-7.0490355e-18,5.356541,31.778683,1.4862152,-0.07578087,-30.292467,-31.854464,-1.5619965,0.05156386,1,1839.0,-1.5707963267948966,674.9242,14.595238095238095,5.356541
125833,1806.0,0.0,674.92944,14.333333,0.0,5.356583,31.619522,2.326724,-0.08394623,-29.292797,-31.703468,-2.4106712,0.0822957,1,1811.0,-1.5707963267948966,674.92944,14.373015873015873,5.356583
125834,1778.0,0.0,674.92944,14.111111,0.0,5.356583,31.470844,2.011995,-0.09173584,-29.458849,-31.56258,-2.1037312,0.07141254,1,1783.0,-1.5707963267948966,674.92944,14.15079365079365,5.356583
125835,1750.0,-2.6645353e-15,674.9242,13.888889,-2.1147106e-17,5.356541,31.35083,1.4135482,-0.098371506,-29.937283,-31.449202,-1.511919,0.05050288,1,1755.0,-1.5707963267948966,674.9242,13.928571428571429,5.356541
125837,1526.0,8.881784e-16,758.2005,12.111111,7.0490355e-18,6.017464,33.870907,1.4766785,-0.60487366,-32.39423,-34.47578,-2.0815506,0.06425683,1,1531.0,-1.5707963267948966,758.2005,12.15079365079365,6.017464
125839,1498.0,0.0,758.2005,11.888889,0.0,6.017464,33.870377,1.4548506,-0.60902405,-32.415527,-34.4794,-2.0638733,0.06366928,1,1503.0,-1.5707963267948966,758.2005,11.928571428571429,6.017464
125840,1470.0,0.0,758.1964,11.666667,0.0,6.0174317,33.86981,1.4713334,-0.6132622,-32.398476,-34.48307,-2.0845947,0.06434237,1,1475.0,-1.5707963267948966,758.1964,11.706349206349206,6.0174317
125842,1554.0,-2.6645353e-15,813.709,12.333333,-2.1147106e-17,6.458008,31.827644,1.2941,-1.2028046,-30.533545,-33.03045,-2.4969044,0.08177578,1,1559.0,-1.5707963267948966,813.709,12.373015873015873,6.458008
125843,1582.0,-8.881784e-16,813.70856,12.555555,-7.0490355e-18,6.4580045,31.869783,1.3236369,-1.1936245,-30.546146,-33.063408,-2.5172615,0.08240848,1,1587.0,-1.5707963267948966,813.70856,12.595238095238095,6.4580045
125844,1526.0,0.0,813.7115,12.111111,0.0,6.458028,31.798727,1.2598419,-1.2112904,-30.538885,-33.010017,-2.4711323,0.08091757,1,1531.0,-1.5707963267948966,813.7115,12.15079365079365,6.458028
125845,1498.0,0.0,813.7115,11.888889,0.0,6.458028,31.783705,1.2250856,-1.2189579,-30.558619,-33.002663,-2.444044,0.07997888,1,1503.0,-1.5707963267948966,813.7115,11.928571428571429,6.458028
125846,1470.0,-2.6645353e-15,813.70856,11.666667,-2.1147106e-17,6.4580045,31.782927,1.1936282,-1.2257366,-30.589298,-33.008663,-2.419365,0.07909188,1,1475.0,-1.5707963267948966,813.70856,11.706349206349206,6.4580045
125847,1554.0,8.881784e-16,841.46704,12.333333,7.0490355e-18,6.67831,33.782524,1.9480451,-1.3156357,-31.834478,-35.09816,-3.2636814,0.10252034,1,1559.0,-1.5707963267948966,841.46704,12.373015873015873,6.67831
125848,1582.0,-8.881784e-16,841.4667,12.555555,-7.0490355e-18,6.678307,33.781273,1.9446425,-1.3096809,-31.83663,-35.090954,-3.254324,0.102219485,1,1587.0,-1.5707963267948966,841.4667,12.595238095238095,6.678307
125849,1526.0,-8.881784e-16,841.46704,12.111111,-7.0490355e-18,6.67831,33.783764,1.933005,-1.3217545,-31.85076,-35.10552,-3.2547588,0.10218779,1,1531.0,-1.5707963267948966,841.46704,12.15079365079365,6.67831
125850,1498.0,0.0,841.46704,11.888889,0.0,6.67831,33.78499,1.9108801,-1.3280411,-31.874107,-35.11303,-3.238922,0.10161609,1,1503.0,-1.5707963267948966,841.46704,11.928571428571429,6.67831
125851,1470.0,0.0,841.4664,11.666667,0.0,6.6783047,33.786198,1.8898273,-1.3344498,-31.89637,-35.120647,-3.2242775,0.101086035,1,1475.0,-1.5707963267948966,841.4664,11.706349206349206,6.6783047
125852,1554.0,1.7763568e-15,869.22253,12.333333,1.4098071e-17,6.8985915,33.315105,1.1722589,-1.6202316,-32.142845,-34.935337,-2.792492,0.08687756,1,1559.0,-1.5707963267948966,869.22253,12.373015873015873,6.8985915
