time,Ct
354.76,0.06057342417648979
354.8,0.06055210552857142
354.84,0.06053515126008163
354.88,0.060523520720979586
354.92,0.06051858262081632
354.96,0.06051269892775509
355.0,0.06050213097510204
355.04,0.06049967385991836
355.08,0.06049298258571428
355.12,0.06050100646391836
355.16,0.06049850166195918
355.2,0.06049507259665305
355.24,0.06051577759591836
355.28,0.060515259135102036
355.32,0.060533830605877546
355.36,0.06053470260669388
355.4,0.060545612788489786
355.44,0.06056371864204081
355.48,0.060584193843836724
355.52,0.06059316164816326
355.56,0.06060718690685713
355.6,0.06062446553526531
355.64,0.06063757492269388
355.68,0.06065400338742856
355.72,0.060683414572653055
355.76,0.060686488457632644
355.8,0.06072216769281632
355.84,0.06072761459877551
355.88,0.06074479459355101
355.92,0.06076286818563265
355.96,0.06077314561787755
356.0,0.06078916583061224
356.04,0.06080803206677551
356.08,0.06081389319893877
356.12,0.06082155163673469
356.16,0.06083183603999999
356.2,0.06082990381673469
356.24,0.060844501543918364
356.28,0.06082485217216326
356.32,0.06082929181338775
356.36,0.06082229563036734
356.4,0.060812922050612235
356.44,0.06080181916718367
356.48,0.06078956436759183
356.52,0.0607674832670204
356.56,0.06076196276979592
356.6,0.06074400846448979
356.64,0.060723651869387746
356.68,0.06070781134963265
356.72,0.06068017756799999
356.76,0.060667479246204074
356.8,0.060638100265959186
356.84,0.060613324322693875
356.88,0.06061038991942857
356.92,0.06058394682751019
356.96,0.060576050667999995
357.0,0.06055538000702041
357.04,0.060537796313877554
357.08,0.060525923838285714
357.12,0.060521065255020406
357.16,0.060515660201306117
357.2,0.060504334557387754
357.24,0.06050258750171428
357.28,0.06049501512432653
357.32,0.060503910885469386
357.36,0.06049996809567346
357.4,0.06049717020489795
357.44,0.06051753058285714
357.48,0.06051763040653061
357.52,0.060536013724
357.56,0.06053706858734694
357.6,0.0605483572902857
357.64,0.06056624357804081
357.68,0.06058730619134693
357.72,0.06059717025248979
357.76,0.060611608959999994
357.8,0.06062897425216326
357.84,0.06064175977844898
357.88,0.06065905644759183
357.92,0.06068700755795918
357.96,0.0606909441595102
358.0,0.06072677331697959
358.04,0.06073255391167346
358.08,0.06074963499608163
358.12,0.060767728742040804
358.16,0.060777996016734684
358.2,0.06079448880408163
358.24,0.06081307922057143
358.28,0.06081888188293877
